word	approx_count	status
SIILANYO	2128	needs_human_review
DHAWRKA	2127	needs_human_review
FAAFIYEY	2127	needs_human_review
GEEYAAN	2126	needs_human_review
SABOOLKA	2126	needs_human_review
DARTO	2124	needs_human_review
JIRDE	2124	needs_human_review
STAMFORD	2123	needs_human_review
HORAYSA	2120	needs_human_review
QARASHKA	2120	needs_human_review
QIYAASAA	2119	needs_human_review
DARAAN	2116	needs_human_review
FUREY	2116	needs_human_review
WAALIDKU	2116	needs_human_review
HOOSEEYO	2115	needs_human_review
MUUJINTA	2115	needs_human_review
NOOLAATO	2114	needs_human_review
SHAKIGA	2114	needs_human_review
INTAN	2113	needs_human_review
DRS	2112	needs_human_review
GELINAYA	2112	needs_human_review
QORIN	2112	needs_human_review
REEBTAY	2112	needs_human_review
JEEDDA	2111	needs_human_review
MAP	2111	needs_human_review
SOMALIGA	2111	needs_human_review
AADANAA	2110	needs_human_review
LAFTEEDA	2110	needs_human_review
ASIGOO	2109	needs_human_review
DHAMAATO	2108	needs_human_review
YAALLAAN	2107	needs_human_review
YAQAANA	2107	needs_human_review
BOGGAAGA	2105	needs_human_review
QEYLO	2105	needs_human_review
QORTO	2105	needs_human_review
DILIN	2104	needs_human_review
SAACADA	2104	needs_human_review
REPUBLIC	2103	needs_human_review
DHAAFEY	2102	needs_human_review
MIDABADA	2102	needs_human_review
WAREEGII	2102	needs_human_review
HELAYSAA	2101	needs_human_review
KORORSI	2101	needs_human_review
LAYAABKA	2101	needs_human_review
MARWA	2101	needs_human_review
DESALEGN	2100	needs_human_review
URURIYO	2099	needs_human_review
WASAKHDA	2099	needs_human_review
DAMBENA	2098	needs_human_review
LAYDHKA	2098	needs_human_review
JIRKOODA	2097	needs_human_review
GAADHEY	2094	needs_human_review
WADANKU	2094	needs_human_review
COAST	2093	needs_human_review
RAJADII	2093	needs_human_review
BAADHO	2091	needs_human_review
SHIRKAA	2091	needs_human_review
BUUQA	2090	needs_human_review
ISAGOON	2090	needs_human_review
MAGACII	2089	needs_human_review
PEACE	2089	needs_human_review
CHILE	2088	needs_human_review
SAMSUNG	2086	needs_human_review
MATALI	2085	needs_human_review
BIXIYAHA	2083	needs_human_review
DHACAYEY	2083	needs_human_review
WAAGA	2082	needs_human_review
ALEXIS	2080	needs_human_review
BEERAY	2080	needs_human_review
JEEDEEN	2080	needs_human_review
LAAYO	2080	needs_human_review
SAFARO	2080	needs_human_review
XUQUUQAL	2080	needs_human_review
MAREY	2079	needs_human_review
XAADIRAY	2079	needs_human_review
JOOGNAA	2078	needs_human_review
DHEGTA	2077	needs_human_review
MARIO	2076	needs_human_review
OLOLIHII	2076	needs_human_review
DHIIBAAN	2074	needs_human_review
DILAACAY	2074	needs_human_review
IRELAND	2073	needs_human_review
MIDEEYO	2072	needs_human_review
NACAYBKA	2072	needs_human_review
DAMCAY	2069	needs_human_review
IBN	2069	needs_human_review
AWGEEDNA	2068	needs_human_review
CUTUBKA	2068	needs_human_review
DHAARTAY	2068	needs_human_review
SAARAHA	2067	needs_human_review
HADH	2065	needs_human_review
KING	2065	needs_human_review
WALXO	2065	needs_human_review
BAYLE	2064	needs_human_review
YAHEY	2064	needs_human_review
MUDA	2063	needs_human_review
QUDBAD	2063	needs_human_review
SEMI	2062	needs_human_review
AFJARI	2060	needs_human_review
GENEVA	2057	needs_human_review
LUQADAHA	2057	needs_human_review
RIDDAY	2057	needs_human_review
KASTAMKA	2056	needs_human_review
NASIIBKA	2055	needs_human_review
CULIMADU	2054	needs_human_review
IYAGII	2054	needs_human_review
MUGDIGA	2054	needs_human_review
ADIGUNA	2053	needs_human_review
IMANAYSA	2053	needs_human_review
WEB	2053	needs_human_review
MAAREEYO	2052	needs_human_review
MUHIIMA	2052	needs_human_review
OROMO	2052	needs_human_review
AADEEN	2050	needs_human_review
AFAFKA	2050	needs_human_review
BUUXINTA	2050	needs_human_review
SENEGAL	2050	needs_human_review
XAABSADE	2050	needs_human_review
AFKOODA	2049	needs_human_review
GAYSTO	2049	needs_human_review
MIDOOBE	2049	needs_human_review
YARAYD	2049	needs_human_review
DHAWEEYO	2048	needs_human_review
ANAGUNA	2047	needs_human_review
DIIDAYA	2047	needs_human_review
AFDUUBAY	2046	needs_human_review
QORSHO	2046	needs_human_review
ARTICLES	2045	needs_human_review
QARIYAY	2045	needs_human_review
REDS	2045	needs_human_review
SAMAYNO	2045	needs_human_review
SUMCADDA	2045	needs_human_review
BOOBAY	2044	needs_human_review
AQOONIN	2043	needs_human_review
PEOPLE	2043	needs_human_review
SAREEYAY	2043	needs_human_review
SHARAXAN	2043	needs_human_review
SIWAYN	2042	needs_human_review
WALIBANA	2041	needs_human_review
HOYATAY	2040	needs_human_review
CONGRESS	2039	needs_human_review
KHADRA	2037	needs_human_review
LIIDATO	2037	needs_human_review
NIIKO	2037	needs_human_review
WARIYAY	2037	needs_human_review
DUSHIISA	2036	needs_human_review
HABRAACA	2034	needs_human_review
JARTAY	2033	needs_human_review
CIYAARTU	2032	needs_human_review
ISLAM	2032	needs_human_review
NAFSIGA	2032	needs_human_review
SHIINUHU	2032	needs_human_review
XULAFADA	2032	needs_human_review
ZONE	2032	needs_human_review
KUTAALA	2030	needs_human_review
TAAGA	2030	needs_human_review
JEESTAY	2029	needs_human_review
SAREEYE	2029	needs_human_review
DAGEEN	2028	needs_human_review
BORUSSIA	2026	needs_human_review
NIYADA	2025	needs_human_review
TALADII	2025	needs_human_review
NUSOJ	2023	needs_human_review
ARDADA	2022	needs_human_review
RUUSH	2022	needs_human_review
XERSI	2022	needs_human_review
XADDIGA	2021	needs_human_review
BADALKA	2020	needs_human_review
EPRDF	2020	needs_human_review
XILIGAA	2020	needs_human_review
JEESTO	2019	needs_human_review
SANADDII	2019	needs_human_review
WEFDIGA	2019	needs_human_review
GOORMA	2018	needs_human_review
FAYLASHA	2017	needs_human_review
MATALA	2017	needs_human_review
ICC	2016	needs_human_review
BUUGGAN	2015	needs_human_review
TALISO	2014	needs_human_review
ABII	2013	needs_human_review
KAMANA	2013	needs_human_review
MAAKHIR	2013	needs_human_review
MAQLAAN	2013	needs_human_review
GUURO	2012	needs_human_review
KORONA	2011	needs_human_review
DEGTA	2010	needs_human_review
MIDIGTA	2010	needs_human_review
SECURITY	2010	needs_human_review
CARTA	2009	needs_human_review
AQRI	2008	needs_human_review
BROWSER	2008	needs_human_review
MARIYAAN	2008	needs_human_review
YEELANAY	2007	needs_human_review
QAADIDDA	2004	needs_human_review
AYAGU	2003	needs_human_review
XIRAAN	2001	needs_human_review
MAANSADA	2000	needs_human_review
QEYBOOD	1999	needs_human_review
DAAWEEYO	1998	needs_human_review
MAA	1998	needs_human_review
BADNEYN	1997	needs_human_review
GOOSHA	1997	needs_human_review
QOONDADA	1995	needs_human_review
SEDDEXDA	1994	needs_human_review
BADIYO	1993	needs_human_review
DHULKU	1993	needs_human_review
DHIMISTA	1992	needs_human_review
SOCODKII	1992	needs_human_review
QARAARKA	1991	needs_human_review
FARTAAG	1990	needs_human_review
IIMA	1990	needs_human_review
NGO	1990	needs_human_review
SERVER	1990	needs_human_review
AQBASHAY	1989	needs_human_review
BAYNU	1989	needs_human_review
DALLADDA	1989	needs_human_review
KHASAARA	1989	needs_human_review
HAYADDA	1987	needs_human_review
WARSOOR	1986	needs_human_review
ADEEGI	1985	needs_human_review
DHIGAYE	1985	needs_human_review
GAYIGA	1985	needs_human_review
QOFBA	1984	needs_human_review
YUHUUDA	1983	needs_human_review
BADHANKA	1982	needs_human_review
DIBADBA	1982	needs_human_review
HILLARY	1982	needs_human_review
DARAYAA	1980	needs_human_review
KOOXAHAN	1980	needs_human_review
NAAGAHA	1980	needs_human_review
SARIFKA	1980	needs_human_review
QARAXDAY	1979	needs_human_review
SNTV	1979	needs_human_review
GELAYA	1978	needs_human_review
TIRADE	1978	needs_human_review
XASUUSTA	1978	needs_human_review
AAMUSAY	1977	needs_human_review
EYL	1977	needs_human_review
KAPOOR	1977	needs_human_review
QODOBBO	1977	needs_human_review
BLACK	1976	needs_human_review
MALABKA	1976	needs_human_review
URURIYEY	1976	needs_human_review
DAREEMIN	1975	needs_human_review
SAADKA	1975	needs_human_review
WAKIILLO	1973	needs_human_review
DHUXULOW	1972	needs_human_review
GOS	1971	needs_human_review
RAKIBAY	1971	needs_human_review
TIRAY	1971	needs_human_review
SIRDOON	1970	needs_human_review
GURACAN	1969	needs_human_review
WAQTIGU	1966	needs_human_review
GUINEA	1965	needs_human_review
KUDHUFO	1964	needs_human_review
MAALKA	1964	needs_human_review
SIFIICAN	1964	needs_human_review
DUUNYADA	1963	needs_human_review
POLAND	1963	needs_human_review
BACAHA	1962	needs_human_review
ISTAAGA	1962	needs_human_review
PALACE	1961	needs_human_review
DHAAFAYA	1960	needs_human_review
JIIDAY	1960	needs_human_review
NUUNOW	1960	needs_human_review
ASAASAY	1959	needs_human_review
QARANKAN	1958	needs_human_review
YIMAADDO	1958	needs_human_review
MUUJISO	1957	needs_human_review
QAARKII	1957	needs_human_review
EAST	1956	needs_human_review
IMA	1956	needs_human_review
BASASKA	1955	needs_human_review
CROATIA	1955	needs_human_review
OPINION	1955	needs_human_review
SPAMBOTS	1954	needs_human_review
KAALMAHA	1953	needs_human_review
EEDEEYO	1952	needs_human_review
BAHAN	1951	needs_human_review
FEYRUSKA	1951	needs_human_review
CABIRKA	1950	needs_human_review
BEIJING	1949	needs_human_review
OGAANO	1949	needs_human_review
CIYAARTO	1948	needs_human_review
IDLAATAY	1948	needs_human_review
ARAB	1947	needs_human_review
ATMIS	1947	needs_human_review
DALKAAGA	1947	needs_human_review
MUXAMMAD	1947	needs_human_review
LAFOOLE	1946	needs_human_review
DEJISO	1945	needs_human_review
FOWDO	1945	needs_human_review
SOLJA	1944	needs_human_review
CAMERON	1943	needs_human_review
GALLO	1942	needs_human_review
OGOOW	1942	needs_human_review
ABDIWELI	1940	needs_human_review
IMAADO	1938	needs_human_review
KACDO	1938	needs_human_review
KEENAYSA	1938	needs_human_review
DILAAGA	1936	needs_human_review
XALEY	1936	needs_human_review
JOSEPH	1935	needs_human_review
MAANSOOR	1934	needs_human_review
LLAHI	1933	needs_human_review
QALAFSAN	1933	needs_human_review
DHALIYA	1932	needs_human_review
JOHNSON	1932	needs_human_review
KELIGII	1932	needs_human_review
RISAALA	1932	needs_human_review
GUDIYADA	1930	needs_human_review
WAAJID	1929	needs_human_review
OZIL	1927	needs_human_review
BAXDEY	1926	needs_human_review
CIA	1926	needs_human_review
AANUU	1924	needs_human_review
CADAATAY	1924	needs_human_review
RIYADA	1924	needs_human_review
SARRI	1924	needs_human_review
SAHAYDA	1923	needs_human_review
TIME	1923	needs_human_review
DHISNAA	1922	needs_human_review
KHUSAYSO	1922	needs_human_review
AYEYNU	1920	needs_human_review
BILLION	1919	needs_human_review
SHAAM	1919	needs_human_review
DEVILS	1918	needs_human_review
WHATSAPP	1918	needs_human_review
GABADII	1917	needs_human_review
MUGGA	1917	needs_human_review
ARINKA	1916	needs_human_review
DANTOODA	1916	needs_human_review
KABUL	1916	needs_human_review
SAAXADA	1916	needs_human_review
ALSHAHID	1915	needs_human_review
ADUUNKU	1914	needs_human_review
FIDIYEY	1914	needs_human_review
SAADAQ	1914	needs_human_review
BOODHKA	1913	needs_human_review
QAREENKA	1913	needs_human_review
AMNIGU	1912	needs_human_review
YAHUUDDA	1912	needs_human_review
FURTEEN	1911	needs_human_review
BALLON	1910	needs_human_review
NEEFTA	1910	needs_human_review
WAAXYAHA	1909	needs_human_review
AMNESTY	1908	needs_human_review
HORTEEDA	1908	needs_human_review
TAALAY	1907	needs_human_review
AWOODII	1906	needs_human_review
BOQORADA	1906	needs_human_review
HMN	1906	needs_human_review
HOOYADAY	1906	needs_human_review
IVORY	1906	needs_human_review
WAAYIHII	1906	needs_human_review
KOOBO	1904	needs_human_review
JIDKII	1903	needs_human_review
MORGAN	1902	needs_human_review
KORORKA	1901	needs_human_review
NAASAHA	1901	needs_human_review
BURTE	1900	needs_human_review
QATARTA	1899	needs_human_review
XUSAYAY	1899	needs_human_review
JARMAL	1898	needs_human_review
TAAGNAYD	1898	needs_human_review
UGUMA	1898	needs_human_review
AYAANAY	1897	needs_human_review
KORNEYL	1895	needs_human_review
QAADE	1895	needs_human_review
BIXISA	1894	needs_human_review
DARTOOD	1893	needs_human_review
HALAYN	1893	needs_human_review
QAASATAN	1893	needs_human_review
QARANIMO	1892	needs_human_review
YEESHE	1892	needs_human_review
BIBLE	1891	needs_human_review
EXPRESS	1891	needs_human_review
MIDOWGII	1891	needs_human_review
QABNAA	1891	needs_human_review
SAFRAAN	1891	needs_human_review
WEYDIISO	1891	needs_human_review
HIMILADA	1890	needs_human_review
LAKABKA	1890	needs_human_review
MAAHEE	1890	needs_human_review
MASTER	1890	needs_human_review
MEESHAN	1890	needs_human_review
BENZEMA	1889	needs_human_review
TUHMAYO	1889	needs_human_review
XIRTAAN	1888	needs_human_review
AQRISAY	1887	needs_human_review
QAYBDIID	1886	needs_human_review
TASHADO	1885	needs_human_review
ADIHII	1884	needs_human_review
SHICIBKA	1884	needs_human_review
HELAYSO	1883	needs_human_review
CABLE	1882	needs_human_review
NIHIN	1882	needs_human_review
ARINTU	1881	needs_human_review
EKAA	1880	needs_human_review
FOLLOW	1880	needs_human_review
ISLOW	1880	needs_human_review
HALKU	1879	needs_human_review
TAGAA	1879	needs_human_review
HORRE	1878	needs_human_review
KARAASH	1878	needs_human_review
MAALBA	1878	needs_human_review
AMAL	1877	needs_human_review
DULUCDA	1877	needs_human_review
XADIIS	1877	needs_human_review
DAADIYO	1876	needs_human_review
GUGA	1876	needs_human_review
DHAANTA	1875	needs_human_review
MOODDAA	1875	needs_human_review
ADIGOON	1872	needs_human_review
ANFIELD	1871	needs_human_review
CHIEF	1871	needs_human_review
GOOYAY	1871	needs_human_review
LINE	1871	needs_human_review
BAANA	1870	needs_human_review
NAFTAYDA	1870	needs_human_review
DHAQANTO	1869	needs_human_review
GADISAN	1869	needs_human_review
XORIYAD	1867	needs_human_review
FARXIYA	1866	needs_human_review
FASHILKA	1866	needs_human_review
HADALAY	1865	needs_human_review
KALIFAY	1865	needs_human_review
KOOBKAN	1865	needs_human_review
MAQLAYAY	1865	needs_human_review
INKA	1864	needs_human_review
NUMBER	1863	needs_human_review
WADANKII	1863	needs_human_review
LAYSUGU	1861	needs_human_review
RABEEN	1860	needs_human_review
DOONEYNO	1859	needs_human_review
KUWAAN	1859	needs_human_review
DARA	1856	needs_human_review
JIKADA	1855	needs_human_review
UGULA	1855	needs_human_review
DUURKA	1853	needs_human_review
LUGOOD	1852	needs_human_review
MACLUUL	1852	needs_human_review
MAHADAAY	1852	needs_human_review
PARTY	1852	needs_human_review
SIDEEN	1852	needs_human_review
AYEYNA	1851	needs_human_review
JIIDA	1851	needs_human_review
QAYLADA	1851	needs_human_review
MUNA	1850	needs_human_review
ODEY	1850	needs_human_review
XILALKII	1850	needs_human_review
GARTAA	1849	needs_human_review
TUSI	1849	needs_human_review
ABIIB	1848	needs_human_review
DIINIGA	1848	needs_human_review
SARREEYO	1848	needs_human_review
SEVILLA	1848	needs_human_review
UBAAHAN	1848	needs_human_review
BADATAY	1845	needs_human_review
DARAWAL	1845	needs_human_review
QABANO	1845	needs_human_review
DAJIYO	1843	needs_human_review
XUSAYO	1843	needs_human_review
JEBIYEY	1842	needs_human_review
ODOWAA	1842	needs_human_review
XULUFADA	1842	needs_human_review
DAREY	1840	needs_human_review
DARSADAY	1839	needs_human_review
PUBLIC	1839	needs_human_review
ISKAMA	1838	needs_human_review
AABBIHII	1837	needs_human_review
DHISAYA	1837	needs_human_review
GABOOSE	1837	needs_human_review
JEENYO	1837	needs_human_review
TUNISIA	1837	needs_human_review
AANAAN	1836	needs_human_review
DEGGEN	1836	needs_human_review
MARAYEEN	1836	needs_human_review
SIFEEYAY	1836	needs_human_review
SINAAN	1836	needs_human_review
XAMZA	1836	needs_human_review
HESHID	1835	needs_human_review
OLE	1835	needs_human_review
HUBIYAAN	1834	needs_human_review
MONTHS	1834	needs_human_review
OIL	1834	needs_human_review
URUGUAY	1834	needs_human_review
CABDUL	1833	needs_human_review
GUDUBNAY	1833	needs_human_review
WEERARKU	1833	needs_human_review
BOOGA	1832	needs_human_review
NEBIGU	1832	needs_human_review
WAXBAA	1832	needs_human_review
GALAYAA	1831	needs_human_review
AIRWAYS	1830	needs_human_review
HOREYBA	1830	needs_human_review
HADLIYE	1829	needs_human_review
ISRA	1829	needs_human_review
JIIFA	1829	needs_human_review
USBUUC	1829	needs_human_review
GUDBINO	1828	needs_human_review
CULUMO	1827	needs_human_review
IMAAMKA	1827	needs_human_review
TALIYUHU	1827	needs_human_review
TIRIYO	1827	needs_human_review
YIRAA	1827	needs_human_review
ADOOD	1826	needs_human_review
HORMOOD	1826	needs_human_review
ICRC	1825	needs_human_review
KASTE	1825	needs_human_review
SEEXDO	1825	needs_human_review
SPORTIGA	1825	needs_human_review
TUUBADA	1825	needs_human_review
DEMBIGA	1824	needs_human_review
IOM	1824	needs_human_review
SATURDAY	1824	needs_human_review
CUDURRO	1823	needs_human_review
ARKAYEEN	1822	needs_human_review
SAARTAA	1821	needs_human_review
EEDAYSAY	1820	needs_human_review
AANKIISA	1819	needs_human_review
HORIMAAD	1819	needs_human_review
ABAABULO	1818	needs_human_review
DADAALI	1818	needs_human_review
DIGEEN	1818	needs_human_review
GABILAY	1818	needs_human_review
FAO	1817	needs_human_review
MANDERA	1817	needs_human_review
SEATTLE	1817	needs_human_review
XDSHSI	1817	needs_human_review
ZAKARIYE	1816	needs_human_review
AAMIYEY	1815	needs_human_review
BEDESHO	1815	needs_human_review
MARAAYO	1815	needs_human_review
SOOBE	1815	needs_human_review
DUFANKA	1814	needs_human_review
GEYIGA	1814	needs_human_review
GEYSAY	1814	needs_human_review
HAJI	1814	needs_human_review
DHISEEN	1813	needs_human_review
XOREEYAY	1813	needs_human_review
AALA	1812	needs_human_review
CAAWISAA	1812	needs_human_review
UMMADDU	1812	needs_human_review
XOREEYO	1812	needs_human_review
DUGSIGII	1811	needs_human_review
FIKIRO	1811	needs_human_review
GELIYA	1810	needs_human_review
HALKAY	1810	needs_human_review
WADNAA	1810	needs_human_review
SUGAYEEN	1809	needs_human_review
WARANTAY	1806	needs_human_review
DAAQA	1805	needs_human_review
HADIIBA	1805	needs_human_review
MARTIN	1805	needs_human_review
DHAMMU	1803	needs_human_review
SALAANTA	1802	needs_human_review
TVGA	1802	needs_human_review
XIDIGAN	1802	needs_human_review
SAARNAY	1801	needs_human_review
SHEEKADU	1801	needs_human_review
SITAY	1801	needs_human_review
TAQAANAA	1801	needs_human_review
WELIGIIS	1801	needs_human_review
GALINAYO	1799	needs_human_review
QURXIYO	1799	needs_human_review
QISADA	1798	needs_human_review
DALKAA	1797	needs_human_review
DHOWRO	1797	needs_human_review
EEDAHA	1797	needs_human_review
FARTUUN	1797	needs_human_review
ALGERIA	1796	needs_human_review
DAWOOYIN	1796	needs_human_review
DOONAYNO	1796	needs_human_review
TUUREEN	1796	needs_human_review
DEL	1795	needs_human_review
DIRIRKA	1795	needs_human_review
IIMAANKA	1795	needs_human_review
YAHANKA	1795	needs_human_review
DHEERIGA	1794	needs_human_review
GAARTEY	1793	needs_human_review
TAGAYAAN	1793	needs_human_review
WARAABKA	1793	needs_human_review
QABTID	1791	needs_human_review
SEPT	1791	needs_human_review
BATEEN	1790	needs_human_review
BUT	1790	needs_human_review
DHOWEYD	1790	needs_human_review
DUGSIYO	1790	needs_human_review
RABTA	1790	needs_human_review
CURTAY	1789	needs_human_review
DANBEYSA	1788	needs_human_review
SILVA	1788	needs_human_review
FAAHINO	1787	needs_human_review
